link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/C%C6%A1m+t%E1%BA%A5m+%C3%9At+V%C3%A2n+-+Qu%C3%A1n+c%C6%A1m+t%E1%BA%A5m+ngon+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219ed286b621d:0xe9b70e20a6d32c44!8m2!3d16.0556868!4d108.2447209!16s%2Fg%2F11j00_mrt_!19sChIJHWJrKO0ZQjERRCzTpiAOt-k?authuser=0&hl=vi&rclk=1,Cơm tấm Út Vân - Quán cơm tấm ngon tại Đà Nẵng,5.0,604,Quán ăn nhỏ,132 Nguyễn Văn Thoại,
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Bi%E1%BB%83n+R%E1%BA%A1ng/data=!4m7!3m6!1s0x314217f272944dc7:0x6db9d8480275a9f1!8m2!3d16.0872898!4d108.2466762!16s%2Fg%2F11b682vp4m!19sChIJx02UcvIXQjER8al1AkjYuW0?authuser=0&hl=vi&rclk=1,Nhà hàng Biển Rạng,4.0,646,Đồ hải sản,51 Nguyễn Sáng,
https://www.google.com/maps/place/NG%C6%AF+PH%E1%BB%90+-+Ch%E1%BA%A3+C%C3%A1+H%C3%A0+N%E1%BB%99i+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142190472b3104d:0x8b4a0d69b5693dad!8m2!3d16.0643872!4d108.2237235!16s%2Fg%2F11px3_1lhw!19sChIJTRCzcgQZQjERrT1ptWkNSos?authuser=0&hl=vi&rclk=1,NGƯ PHỐ - Chả Cá Hà Nội tại Đà Nẵng,4.6,24,Nhà hàng,219 Đ. Trần Phú,
https://www.google.com/maps/place/Qu%C3%A1n+V%C3%A2n/data=!4m7!3m6!1s0x3142191b69aad3d9:0xb596e6b002ed9734!8m2!3d16.061059!4d108.1729056!16s%2Fg%2F1pzx88x98!19sChIJ2dOqaRsZQjERNJftArDmlrU?authuser=0&hl=vi&rclk=1,Quán Vân,4.3,292,Quán ăn nhỏ,59 Thanh Tịnh,
https://www.google.com/maps/place/B%C3%BAn+m%E1%BA%AFm+b%C3%A0+Thuy%C3%AAn/data=!4m7!3m6!1s0x314219c403bfbcb5:0xe08d44c45e0e338a!8m2!3d16.067563!4d108.207693!16s%2Fg%2F11hf704744!19sChIJtby_A8QZQjERijMOXsREjeA?authuser=0&hl=vi&rclk=1,Bún mắm bà Thuyên,4.0,16,Hawker stall,3 Đ. Lê Duẩn,
https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+B%C3%A0+T%C3%A1m+%C4%90%C3%A0+N%E1%BA%B5ng+-+%C4%91%E1%BB%8Ba+%C4%91i%E1%BB%83m+nh%E1%BB%AFng+qu%C3%A1n+h%E1%BA%A3i+s%E1%BA%A3n+t%C6%B0%C6%A1i+s%E1%BB%91ng+ngon+ch%E1%BA%A5t+l%C6%B0%E1%BB%A3ng+gi%C3%A1+r%E1%BA%BB+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219ede2b0c46d:0x6b91d43953662e10!8m2!3d16.0497494!4d108.2176038!16s%2Fg%2F11rvjg8674!19sChIJbcSw4u0ZQjEREC5mUznUkWs?authuser=0&hl=vi&rclk=1,Hải Sản Bà Tám Đà Nẵng - địa điểm những quán hải sản tươi sống ngon chất lượng giá rẻ tại Đà Nẵng,4.4,5,Nhà hàng,596/14 Hoàng Diệu,
https://www.google.com/maps/place/Ch%C3%A8+Li%C3%AAn+-+CN+L%C3%AA+Thanh+Ngh%E1%BB%8B/data=!4m7!3m6!1s0x314219c1d6cbdeb1:0x9a5a98c58ffa6b08!8m2!3d16.042057!4d108.2174336!16s%2Fg%2F11dyzckypg!19sChIJsd7L1sEZQjERCGv6j8WYWpo?authuser=0&hl=vi&rclk=1,Chè Liên - CN Lê Thanh Nghị,4.0,578,Quán ăn nhỏ,80 Lê Thanh Nghị,
https://www.google.com/maps/place/M%C3%AC+Qu%E1%BA%A3ng+B%C3%A0+L%E1%BB%AF/data=!4m7!3m6!1s0x314219edcb88bd61:0x8ff84b872bfb9c40!8m2!3d16.0608119!4d108.2152709!16s%2Fg%2F11jns_4kvc!19sChIJYb2Iy-0ZQjERQJz7K4dL-I8?authuser=0&hl=vi&rclk=1,Mì Quảng Bà Lữ,3.9,97,Nhà hàng,Kiệt 90 Nguyễn Văn Linh,
https://www.google.com/maps/place/M%C3%ADt+Tr%E1%BB%99n+D%C3%AC+Anh/data=!4m7!3m6!1s0x314219ae4b64b6cd:0xf0f0ef1e76885cd9!8m2!3d16.058402!4d108.2097019!16s%2Fg%2F11f9_xx74f!19sChIJzbZkS64ZQjER2VyIdh7v8PA?authuser=0&hl=vi&rclk=1,Mít Trộn Dì Anh,3.8,8,Nhà hàng,32 Đ. Phạm Văn Nghị,
https://www.google.com/maps/place/Qu%C3%A1n+%C4%83n+v%E1%BA%B7t+ngon+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142192a3fe4e9c9:0xfe21049087701a94!8m2!3d16.053488!4d108.1694921!16s%2Fg%2F11hzjyh2p0!19sChIJyenkPyoZQjERlBpwh5AEIf4?authuser=0&hl=vi&rclk=1,Quán ăn vặt ngon Đà Nẵng,4.3,26,Quán ăn nhỏ,71 Nguyễn Huy Tưởng,
https://www.google.com/maps/place/Khu+%E1%BA%A8m+Th%E1%BB%B1c+Big+C/data=!4m7!3m6!1s0x3142183576492bb5:0x389410668e8b5e0e!8m2!3d16.067297!4d108.214894!16s%2Fg%2F11flt8r1q1!19sChIJtStJdjUYQjERDl6LjmYQlDg?authuser=0&hl=vi&rclk=1,Khu Ẩm Thực Big C,,0,Nhà hàng,227 Hùng Vương,
https://www.google.com/maps/place/B%C3%BAn+B%C3%B2+Hu%E1%BA%BF+O+L%C3%A0nh/data=!4m7!3m6!1s0x314219aaedaf68e1:0xe3343d0d2dbba04e!8m2!3d16.0642945!4d108.1920864!16s%2Fg%2F11h0vtbx_h!19sChIJ4Wiv7aoZQjERTqC7LQ09NOM?authuser=0&hl=vi&rclk=1,Bún Bò Huế O Lành,4.1,15,Nhà hàng,145 Hà Huy Tập,
