link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+S%C3%A0i+G%C3%B2n+Cay/data=!4m7!3m6!1s0x31421840cb3a99f5:0xf1b9b3fd8c18a3c4!8m2!3d16.081814!4d108.2123794!16s%2Fg%2F11b67hcvdm!19sChIJ9Zk6y0AYQjERxKMYjP2zufE?authuser=0&hl=vi&rclk=1,Quán Nhậu Sài Gòn Cay,,0,Nhà hàng,175 Nguyễn Tất Thành,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+B%C3%ACnh+D%C3%A2n/data=!4m7!3m6!1s0x314219517ed72597:0xb78af0ef282df466!8m2!3d16.0376331!4d108.1895616!16s%2Fg%2F11gjtyz__k!19sChIJlyXXflEZQjERZvQtKO_wirc?authuser=0&hl=vi&rclk=1,Quán Nhậu Bình Dân,4.8,4,Nhà hàng,"25QQ+3R3, Unnamed Road, Lê Trọng Tấn",
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+Qu%C3%AA+H%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x3142114846d30b0b:0xf25d8c9840189721!8m2!3d16.0052259!4d108.2426757!16s%2Fg%2F11r7prxhvy!19sChIJCwvTRkgRQjERIZcYQJiMXfI?authuser=0&hl=vi&rclk=1,Quán Nhậu Quê Hương,,0,Dành cho gia đình,264V+33V,
https://www.google.com/maps/place/Ki%E1%BA%BFn+T%E1%BB%ADu+Qu%C3%A1n/data=!4m7!3m6!1s0x31421913f1be7a03:0x86194e3ee2f0081b!8m2!3d16.0647522!4d108.2142876!16s%2Fg%2F11gh9f4mfp!19sChIJA3q-8RMZQjERGwjw4j5OGYY?authuser=0&hl=vi&rclk=1,Kiến Tửu Quán,3.9,97,Nhà hàng,30 Đ. Nguyễn Hoàng,
https://www.google.com/maps/place/Nh%C3%BAng+%E1%BB%9At+Qu%C3%A1n/data=!4m7!3m6!1s0x314219d5c069d75d:0xd56554a307679278!8m2!3d16.0608008!4d108.2353057!16s%2Fg%2F11fy93dtcp!19sChIJXddpwNUZQjEReJJnB6NUZdU?authuser=0&hl=vi&rclk=1,Nhúng Ớt Quán,4.0,532,Nhà hàng,10 Phạm Quang Ảnh,
https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+b%C3%ACnh+d%C3%A2n+70/data=!4m7!3m6!1s0x314219a27de32501:0x329b5c2faf2e6c05!8m2!3d16.0489222!4d108.216627!16s%2Fg%2F11fl7ddpdc!19sChIJASXjfaIZQjERBWwury9cmzI?authuser=0&hl=vi&rclk=1,Quán nhậu bình dân 70,4.3,4,Quán bia,70 Duy Tân,
https://www.google.com/maps/place/H%E1%BA%A3i+s%E1%BA%A3n+B%C3%A9+Nh%E1%BB%8F/data=!4m7!3m6!1s0x31421783faf1fd4b:0xcda4548f83cc6c8!8m2!3d16.0672021!4d108.2442583!16s%2Fg%2F11hcns5gdl!19sChIJS_3x-oMXQjERyMY8-EhF2gw?authuser=0&hl=vi&rclk=1,Hải sản Bé Nhỏ,4.2,451,Đồ hải sản,32 Hà Bổng,
https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+%C4%90%E1%BB%A9c+H%E1%BA%A1nh/data=!4m7!3m6!1s0x314219d08ac8b81b:0x592915024e7cecf0!8m2!3d16.0731802!4d108.1870138!16s%2Fg%2F11fj2x2_sj!19sChIJG7jIitAZQjER8Ox8TgIVKVk?authuser=0&hl=vi&rclk=1,Quán nhậu Đức Hạnh,4.5,2,Quán ăn nhỏ,1133 Nguyễn Tất Thành,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+C%C3%A2y+B%C3%A0ng+-+%C4%90%E1%BB%8Ba+ch%E1%BB%89+qu%C3%A1n+h%E1%BA%A3i+s%E1%BA%A3n+bi%E1%BB%83n+t%E1%BB%B1+nhi%C3%AAn+ngon+gi%C3%A1+b%C3%ACnh+d%C3%A2n+S%C6%A1n+Tr%C3%A0+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314217ef889bc15d:0xf043c5ae2c9e059!8m2!3d16.0967406!4d108.2515972!16s%2Fg%2F11c75tc_fx!19sChIJXcGbiO8XQjERWeDJ4lo8BA8?authuser=0&hl=vi&rclk=1,Quán Nhậu Cây Bàng - Địa chỉ quán hải sản biển tự nhiên ngon giá bình dân Sơn Trà Đà Nẵng,3.8,157,Đồ hải sản,Kiệt Đường Hoàng Sa,
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+V%C6%B0%E1%BB%9Dn+Bia/data=!4m7!3m6!1s0x314219ea455dfe13:0x8ebfb5190f47b0f8!8m2!3d16.0396687!4d108.2178!16s%2Fg%2F11f29_09d8!19sChIJE_5dReoZQjER-LBHDxm1v44?authuser=0&hl=vi&rclk=1,Nhà Hàng Vườn Bia,3.9,208,Món ăn Việt Nam,130 Lê Thanh Nghị,
