link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+rang+xay+%C4%90%C3%A0+N%E1%BA%B5ng+-+Yahaa+s%E1%BA%A3n+xu%E1%BA%A5t+c%C3%A0+ph%C3%AA+h%E1%BA%A1t+%26+b%E1%BB%99t/data=!4m7!3m6!1s0x314219c1a5c58f39:0xc6278077c931a6ba!8m2!3d16.0440853!4d108.2176393!16s%2Fg%2F1jkw7y02q!19sChIJOY_FpcEZQjERuqYxyXeAJ8Y?authuser=0&hl=vi&rclk=1,Cà phê rang xay Đà Nẵng - Yahaa sản xuất cà phê hạt & bột,4.9,114,Cơ sở rang cà phê,02 Đốc Ngữ,
https://www.google.com/maps/place/UnderT+Coffee/data=!4m7!3m6!1s0x314219535edbe305:0x91507fb8fca52665!8m2!3d16.081262!4d108.2216153!16s%2Fg%2F11q_l134ty!19sChIJBePbXlMZQjERZSal_Lh_UJE?authuser=0&hl=vi&rclk=1,UnderT Coffee,4.6,24,Quán cà phê,15 Trần Quý Cáp,
https://www.google.com/maps/place/N%E1%BB%91i+Caf%C3%A9/data=!4m7!3m6!1s0x31421830b8f7ac35:0xb33f644c4ec6cbe4!8m2!3d16.0737166!4d108.2215743!16s%2Fg%2F11dxkxf4s7!19sChIJNaz3uDAYQjER5MvGTkxkP7M?authuser=0&hl=vi&rclk=1,Nối Café,4.4,363,Quán cà phê,113/18 Nguyễn Chí Thanh,
https://www.google.com/maps/place/La+Bonne+Caf%C3%A9+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219309d412a23:0xf75cc6e62c6ff22c!8m2!3d16.0613101!4d108.2194962!16s%2Fg%2F11j4n6f57t!19sChIJIypBnTAZQjERLPJvLObGXPc?authuser=0&hl=vi&rclk=1,La Bonne Café Đà Nẵng,4.4,15,Quán cà phê,192 Phan Châu Trinh,
https://www.google.com/maps/place/La+Bonne+Caf%C3%A9+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219309d412a23:0xf75cc6e62c6ff22c!8m2!3d16.0613101!4d108.2194962!16s%2Fg%2F11j4n6f57t!19sChIJIypBnTAZQjERLPJvLObGXPc?authuser=0&hl=vi&rclk=1,La Bonne Café Đà Nẵng,4.4,15,Quán cà phê,192 Phan Châu Trinh,
https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+ng%E1%BA%AFm+m%C3%A1y+bay+-+Wings+coffee/data=!4m7!3m6!1s0x31421965f0e2f053:0x5724241b7c1938dc!8m2!3d16.0231738!4d108.202993!16s%2Fg%2F11gy57cbmy!19sChIJU_Di8GUZQjER3DgZfBskJFc?authuser=0&hl=vi&rclk=1,Cà phê ngắm máy bay - Wings coffee,4.4,224,Quán cà phê,102 Lê Đại Hành,
https://www.google.com/maps/place/P+Coffee/data=!4m7!3m6!1s0x314219d18f373ac7:0x6d21db29006aceef!8m2!3d16.0607665!4d108.2206445!16s%2Fg%2F11qyc0plp4!19sChIJxzo3j9EZQjER785qACnbIW0?authuser=0&hl=vi&rclk=1,P Coffee,4.5,72,Quán cà phê,53-55 Nguyễn Văn Linh,
https://www.google.com/maps/place/M%C3%A1y+pha+c%C3%A0+ph%C3%AA+%C4%90%C3%A0+N%E1%BA%B5ng+-+Danacafe/data=!4m7!3m6!1s0x314219fb1fb362d9:0xff231dc380651deb!8m2!3d16.0593866!4d108.2387816!16s%2Fg%2F11hyd3y64w!19sChIJ2WKzH_sZQjER6x1lgMMdI_8?authuser=0&hl=vi&rclk=1,Máy pha cà phê Đà Nẵng - Danacafe,4.9,17,Quán cà phê,86 Nguyễn Thiện Kế,
https://www.google.com/maps/place/Highlands+Coffee+VTV8/data=!4m7!3m6!1s0x3142190960c9bcaf:0xe9a4810fc1584903!8m2!3d16.0616619!4d108.223712!16s%2Fg%2F11h_6hq4b6!19sChIJr7zJYAkZQjERA0lYwQ-BpOk?authuser=0&hl=vi&rclk=1,Highlands Coffee VTV8,4.4,691,Quán cà phê,258 Bạch Đằng,
https://www.google.com/maps/place/Tr%C3%BAc+Vi%C3%AAn+Coffee/data=!4m7!3m6!1s0x31421ba76b24a5f3:0x2f445e651f28e58!8m2!3d16.0160477!4d108.2331995!16s%2Fg%2F11g0tcc13p!19sChIJ86Uka6cbQjERWI7yUeZF9AI?authuser=0&hl=vi&rclk=1,Trúc Viên Coffee,4.8,20,Quán cà phê,35 Nguyễn Phước Lan,
